
Flow Index, Source Node, Source App, Source Address, Sink Node, Sink App, Sink Address
0,57,0,10.1.1.58:49153,2,0,10.1.1.3:80
Number of Rx packets for flow:,9658, written to file:, 0, written to hist:, 9658

Last packet length [B]:,128
Transmission duration [s]:,199.968
Throughput [bps]:,49456.8
Tx packets:,9765
Rx packets:,9658
Lost packets:,107
Lost packet ratio [%]:,1.09575
E2E delay - Min [ms],1.29048
E2E delay - Max [ms],1163.57
E2E delay - Average [ms],2.23807
E2E delay - Median estimate (+/-0.05) [ms]:,1.65
E2E delay - Jitter [ms],22.6165

Rx,First packet [us]:,12515981
Rx,Last packet [us]:,210173860
Rx,Receiving duration [s]:,197.658
Rx,Count of packets:,9658
Rx,Total bytes:,1236224
Rx,Throughput [bps]:,50034.9

Tx,First packet [us]:,10205530
Tx,Last packet [us]:,210172250
Tx,Sending duration [s]:,199.967
Tx,Count of packets:,9765
Tx,Total bytes:,1249920
Tx,Throughput [bps]:,50005.1


Flow Index, Source Node, Source App, Source Address, Sink Node, Sink App, Sink Address
1,59,0,10.1.1.60:49153,0,0,10.1.1.1:80
Number of Rx packets for flow:,9706, written to file:, 0, written to hist:, 9706

Last packet length [B]:,128
Transmission duration [s]:,199.969
Throughput [bps]:,49702.5
Tx packets:,9765
Rx packets:,9706
Lost packets:,59
Lost packet ratio [%]:,0.604199
E2E delay - Min [ms],1.2921
E2E delay - Max [ms],2049.48
E2E delay - Average [ms],2.18268
E2E delay - Median estimate (+/-0.05) [ms]:,1.75
E2E delay - Jitter [ms],23.367

Rx,First packet [us]:,11646869
Rx,Last packet [us]:,210339991
Rx,Receiving duration [s]:,198.693
Rx,Count of packets:,9706
Rx,Total bytes:,1242368
Rx,Throughput [bps]:,50021.6

Tx,First packet [us]:,10371439
Tx,Last packet [us]:,210338159
Tx,Sending duration [s]:,199.967
Tx,Count of packets:,9765
Tx,Total bytes:,1249920
Tx,Throughput [bps]:,50005.1


Flow Index, Source Node, Source App, Source Address, Sink Node, Sink App, Sink Address
2,58,0,10.1.1.59:49153,1,0,10.1.1.2:80
Number of Rx packets for flow:,9662, written to file:, 0, written to hist:, 9662

Last packet length [B]:,128
Transmission duration [s]:,199.968
Throughput [bps]:,49477.3
Tx packets:,9765
Rx packets:,9662
Lost packets:,103
Lost packet ratio [%]:,1.05479
E2E delay - Min [ms],1.29192
E2E delay - Max [ms],2316.87
E2E delay - Average [ms],2.9212
E2E delay - Median estimate (+/-0.05) [ms]:,1.65
E2E delay - Jitter [ms],33.0701

Rx,First packet [us]:,12668134
Rx,Last packet [us]:,210347323
Rx,Receiving duration [s]:,197.679
Rx,Count of packets:,9662
Rx,Total bytes:,1236736
Rx,Throughput [bps]:,50050.2

Tx,First packet [us]:,10379250
Tx,Last packet [us]:,210345970
Tx,Sending duration [s]:,199.967
Tx,Count of packets:,9765
Tx,Total bytes:,1249920
Tx,Throughput [bps]:,50005.1


AVERAGE RESULTS, Average of all flows (3), Average of all packets
Transmission duration [s]:,199.968,200.142
Throughput [bps]:,49545.6,148508
Tx packets:,9765,29295
Rx packets:,9675.33,29026
Lost packets:,89.6667,269
Lost packet ratio [%]:,0.918245,0.918245
E2E delay - Min [ms]:,1.2915,1.29048
E2E delay - Max [ms]:,1843.31,2316.87
E2E delay - Average [ms]:,2.44732,2.44695
E2E delay - Median estimate (+/-0.05) [ms]:,1.68333,1.65
E2E delay - Jitter [ms]:,26.3512,26.7747

E2E Delay Hist:
Resolution: 0.0001 seconds
Bin:, Count:
0.00125,817
0.00135,3794
0.00145,3892
0.00155,3828
0.00165,4032
0.00175,4064
0.00185,4088
0.00195,1100
0.00205,384
0.00215,348
0.00225,312
0.00235,275
0.00245,229
0.00255,184
0.00265,141
0.00275,120
0.00285,120
0.00295,120
0.00305,106
0.00315,121
0.00325,115
0.00335,130
0.00345,110
0.00355,81
0.00365,79
0.00375,69
0.00385,38
0.00395,21
0.00405,15
0.00415,7
0.00425,8
0.00435,15
0.00445,13
0.00455,14
0.00465,6
0.00475,11
0.00485,15
0.00495,8
0.00505,8
0.00515,10
0.00525,15
0.00535,7
0.00545,7
0.00555,6
0.00565,4
0.00575,8
0.00585,3
0.00595,8
0.00605,4
0.00615,7
0.00625,8
0.00635,4
0.00645,8
0.00655,13
0.00665,6
0.00685,2
0.00705,1
0.00715,2
0.00725,1
0.00735,1
0.00785,1
0.00795,1
0.00805,1
0.00815,1
0.00855,2
0.00875,1
0.00895,1
0.00905,1
0.00935,1
0.00945,1
0.00955,1
0.00975,1
0.00985,2
0.00995,1
0.01005,1
0.01025,1
0.01085,1
0.01095,1
0.01135,1
0.01225,1
0.01255,1
0.01275,1
0.01325,1
0.01495,1
0.01585,1
0.01745,1
0.01785,1
0.01835,1
0.01895,1
0.01905,2
0.01935,1
0.02095,1
0.02255,1
0.02455,1
0.04555,1
0.38005,1
0.39995,1
0.43715,1
0.45535,2
0.48895,1
0.51065,1
0.53165,1
0.54315,1
0.55775,1
0.58945,1
0.62235,1
0.63995,1
0.64785,1
0.72245,1
0.74445,1
0.78015,1
0.80615,1
0.89735,1
0.92795,1
1.00425,1
1.03965,1
1.16355,1
2.04945,1
2.31685,1
